cik,fyear,at
217346,2004,15875.0
217346,2005,16499.0
217346,2006,17550.0
217346,2007,19956.0
217346,2008,20020.0
217346,2009,18940.0
217346,2010,15282.0
217346,2011,13615.0
217346,2012,13033.0
217346,2013,12944.0
217346,2014,14605.0
217346,2015,14708.0
217346,2016,15358.0
217346,2017,15340.0
217346,2018,14264.0
217346,2019,15018.0
217346,2020,15443.0
217346,2021,15827.0
217346,2022,16293.0
217346,2023,16856.0
97745,1998,6331.645
97745,1999,5181.842
97745,2000,4862.977
97745,2001,3825.07
97745,2002,3647.062
97745,2003,3388.969
97745,2004,3576.725
97745,2005,4251.569
97745,2006,21262.238
97745,2007,21207.4
97745,2008,21090.0
97745,2009,21625.0
97745,2010,21349.4
97745,2011,26833.7
97745,2012,27444.6
97745,2013,31863.4
97745,2014,42852.1
97745,2015,40889.0
97745,2016,45907.5
97745,2017,56669.0
97745,2018,56232.0
97745,2019,58381.0
97745,2020,69052.0
97745,2021,95123.0
97745,2022,97154.0
97745,2023,98726.0
97854,1998,2499.587
97854,1999,2652.686
97854,2000,2087.763
97854,2001,1761.61
97854,2002,1619.756
97854,2003,1782.625
97854,2004,1755.752
97854,2005,1920.396
97854,2006,1830.223
97854,2007,2567.786
97854,2008,2410.602
97854,2009,2453.407
97854,2010,2632.393
97854,2011,2823.721
730263,1998,213.981
730263,1999,245.912
730263,2000,282.131
730263,2001,309.067
730263,2002,497.503
730263,2003,608.941
730263,2004,762.587
730263,2005,857.879
730263,2006,1004.725
730263,2007,1059.297
730263,2008,996.562
730263,2009,951.124
730263,2010,964.073
730263,2011,1198.07
730263,2012,1243.054
730263,2013,1328.268
730263,2014,1408.718
730263,2015,1503.248
730263,2016,2325.464
730263,2017,2557.931
730263,2018,2778.665
730263,2019,5660.446
730263,2020,5771.46
730263,2021,6654.088
730263,2022,7408.132
730263,2023,7260.83
730263,2024,7020.823
738076,1997,4080.52
738076,1998,4495.389
738076,1999,6492.954
738076,2000,3452.802
738076,2001,2526.792
738076,2002,2062.36
738076,2003,1820.818
738076,2004,1592.967
738076,2005,1861.361
738076,2006,2151.092
738076,2007,1775.13
738076,2008,1815.357
98222,1997,1492.839
98222,1998,1394.458
98222,1999,1432.336
98222,2000,1505.492
98222,2001,1669.37
98222,2002,1849.578
98222,2003,2081.79
98222,2004,2213.173
98222,2005,2364.54
98222,2006,2649.298
98222,2007,2751.78
98222,2008,3073.804
98222,2009,3293.357
98222,2010,3748.116
98222,2011,4061.618
98222,2012,4168.055
98222,2013,4885.829
98222,2014,4756.162
98222,2015,4990.547
98222,2016,4190.699
98222,2017,1746.18
98222,2018,1827.739
98222,2019,1579.528
98222,2020,1251.177
98222,2021,1095.78
98222,2022,1297.656
98222,2023,2062.774
701374,1998,4052.465
701374,1999,4161.572
701374,2000,4191.339
701374,2001,4246.142
701374,2002,4245.158
701374,2003,4674.716
701374,2004,3642.227
701374,2005,3493.119
701374,2006,3187.616
701374,2007,2945.319
701374,2008,3030.845
701374,2009,2907.652
701374,2010,2733.253
701374,2011,2648.178
701374,2012,3056.391
701374,2013,2607.814
701374,2014,2534.919
701374,2015,2428.44
701374,2016,2487.672
701374,2017,2456.676
701374,2018,2517.328
701374,2019,2882.54
701374,2020,2772.691
701374,2021,2968.59
701374,2022,2665.825
701374,2023,2711.474
1021387,1998,31640.0
1021387,1999,51239.0
98362,1998,2450.031
98362,1999,2441.318
98362,2000,2564.105
98362,2001,2533.084
98362,2002,2748.356
98362,2003,3689.789
98362,2004,3938.5
98362,2005,3993.734
98362,2006,4031.533
98362,2007,4379.237
98362,2008,4536.05
98362,2009,4006.893
98362,2010,4180.4
98362,2011,4352.1
98362,2012,4244.7
98362,2013,4477.9
98362,2014,3001.4
98362,2015,2785.3
98362,2016,2758.3
98362,2017,3402.4
98362,2018,4445.2
98362,2019,4859.9
98362,2020,5041.6
98362,2021,5170.7
98362,2022,5772.4
98362,2023,6541.7
32258,1998,192.567
32258,1999,545.899
32258,2000,959.438
32258,2001,1460.402
32258,2002,1297.442
32258,2003,1290.635
32258,2004,1357.766
98677,1998,487.423
98677,1999,529.416
98677,2000,562.442
98677,2001,618.676
98677,2002,646.08
98677,2003,665.297
98677,2004,811.753
98677,2005,813.696
98677,2006,791.639
98677,2007,812.725
98677,2008,812.092
98677,2009,838.247
98677,2010,860.383
98677,2011,857.856
98677,2012,846.737
98677,2013,888.409
98677,2014,910.386
98677,2015,908.983
98677,2016,920.101
98677,2017,930.946
98677,2018,947.361
98677,2019,977.864
98677,2020,984.558
98677,2021,1018.618
98677,2022,1018.779
98677,2023,1084.391
320335,1998,11249.028
320335,1998,11249.028
320335,1999,12131.664
320335,1999,12131.664
320335,2000,12962.558
320335,2000,12962.558
320335,2001,12428.153
320335,2001,12428.153
320335,2002,12360.722
320335,2002,12360.722
320335,2003,13460.886
320335,2003,13460.886
320335,2004,14252.2
320335,2004,14252.2
320335,2005,14768.903
320335,2005,14768.903
320335,2006,14980.355
320335,2006,14980.355
320335,2007,15241.428
320335,2007,15241.428
320335,2008,13529.05
320335,2008,13529.05
320335,2009,16023.759
320335,2009,16023.759
320335,2010,16159.762
320335,2010,16159.762
320335,2011,17156.391
320335,2011,17156.391
320335,2012,18776.91
320335,2012,18776.91
320335,2013,18191.744
320335,2013,18191.744
320335,2014,20214.73
320335,2014,20214.73
320335,2015,19853.213
320335,2015,19853.213
320335,2016,21436.087
320335,2016,21436.087
320335,2017,23474.985
320335,2017,23474.985
320335,2018,23095.722
320335,2018,23095.722
320335,2019,25977.46
320335,2019,25977.46
320335,2020,29046.731
320335,2020,29046.731
320335,2021,29768.048
320335,2021,29768.048
320335,2022,25537.159
320335,2022,25537.159
320335,2023,28051.499
320335,2023,28051.499
737758,1998,723.991
737758,1999,787.178
737758,2000,779.39
737758,2001,835.674
737758,2002,846.14
737758,2003,927.432
737758,2004,928.747
737758,2005,916.737
737758,2006,921.983
737758,2007,950.837
737758,2008,932.26
737758,2009,872.682
737758,2010,885.622
737758,2011,870.663
737758,2012,935.199
737758,2013,1002.748
737758,2014,1192.415
737758,2015,1303.658
737758,2016,1387.518
737758,2017,1493.787
737758,2018,1570.984
737758,2019,2330.547
737758,2020,2853.228
737758,2021,2936.14
737758,2022,3555.998
737758,2023,3644.3
74091,1998,5842.816
74091,1999,6212.4
74091,2000,9003.8
721683,1998,348.908
721683,1999,457.35
721683,2000,604.393
721683,2001,652.277
721683,2002,782.868
721683,2003,1001.236
721683,2004,1281.943
721683,2005,1410.897
721683,2006,1634.241
721683,2007,1479.02
721683,2008,1550.252
721683,2009,1710.954
721683,2010,1952.261
721683,2011,1858.392
721683,2012,2023.838
721683,2013,3686.568
721683,2014,3733.581
721683,2015,3908.3
721683,2016,6366.177
721683,2017,6331.689
721683,2018,7468.709
1005414,1997,7963.0
1005414,1998,7899.0
1005414,1999,8353.0
1005414,2000,8003.0
1005414,2001,8076.0
1005414,2002,9397.0
1005414,2003,10218.0
1005414,2004,9768.0
1005414,2005,8366.0
1005414,2006,8295.0
1005414,2007,8952.0
1005414,2008,8411.0
1005414,2009,8577.0
1005414,2010,8832.0
1005414,2011,8842.0
1005414,2012,8921.0
1005414,2013,7549.0
1005414,2014,7115.0
1005414,2015,6968.0
1005414,2016,6908.0
99189,1998,58502.6
99189,1998,58502.6
726513,1998,5935.57
726513,1999,8797.691
726513,2000,14676.212
726513,2001,14504.696
726513,2002,14078.328
726513,2003,14280.152
726513,2004,14168.196
726513,2005,14546.242
726513,2006,13400.772
726513,2007,
726513,2008,
726513,2009,
726513,2010,5466.755
726513,2011,5884.428
726513,2012,6351.036
726513,2013,11476.009
726513,2014,11396.455
726513,2015,9758.535
726513,2016,9401.051
726513,2017,8169.328
726513,2018,8251.391
99780,1997,1573.9
99780,1998,1684.9
99780,1999,1738.5
99780,2000,1825.9
99780,2001,1952.0
99780,2002,1942.9
99780,2003,2007.9
99780,2004,2210.2
99780,2005,2586.5
99780,2006,3425.6
99780,2007,4043.2
99780,2008,4915.8
99780,2009,4656.4
99780,2010,5760.0
99780,2011,6121.0
99780,2012,6669.9
99780,2013,7313.4
99780,2014,8733.8
99780,2015,8885.9
99780,2016,9125.3
99780,2017,9543.2
99780,2018,7989.2
99780,2019,8701.4
99780,2020,8701.8
99780,2021,8235.9
99780,2022,8724.3
99780,2023,8906.5
860731,1998,150.094
860731,1999,272.535
860731,2000,152.706
860731,2001,147.18
860731,2002,169.845
860731,2003,182.252
860731,2004,190.487
860731,2005,194.437
860731,2006,220.276
860731,2007,241.508
860731,2008,251.761
860731,2009,270.67
860731,2010,264.032
860731,2011,295.391
860731,2012,338.315
860731,2013,444.488
860731,2014,573.982
860731,2015,1356.57
860731,2016,1357.945
860731,2017,1589.592
860731,2018,1790.963
860731,2019,2191.614
860731,2020,2607.274
860731,2021,4732.161
860731,2022,4687.417
860731,2023,4676.663
100493,1998,5242.5
100493,1999,5082.7
100493,2000,4854.0
100493,2001,10632.0
100493,2002,10372.0
100493,2003,10486.0
100493,2004,10464.0
100493,2005,10504.0
100493,2006,11121.0
100493,2007,10227.0
100493,2008,10850.0
100493,2009,10595.0
100493,2010,10752.0
100493,2011,11071.0
100493,2012,11896.0
100493,2013,12177.0
100493,2014,23956.0
100493,2015,23004.0
100493,2016,22373.0
100493,2017,28066.0
100493,2018,29109.0
100493,2019,33097.0
100493,2020,34456.0
100493,2021,36309.0
100493,2022,36821.0
100493,2023,36251.0
100517,1998,18559.0
100517,1999,20963.0
100517,2000,24355.0
100517,2001,25197.0
100517,2002,23656.0
100517,2003,21979.0
100517,2004,20705.0
100517,2005,19342.0
100517,2006,25369.0
100517,2007,24220.0
100517,2008,19461.0
100517,2009,18684.0
100517,2010,39598.0
100517,2011,37988.0
100517,2012,37628.0
100517,2013,36812.0
100517,2014,37353.0
100517,2015,40861.0
100517,2016,40140.0
100517,2017,42326.0
100517,2018,44792.0
100517,2019,52611.0
100517,2020,59548.0
100517,2021,68175.0
100517,2022,67358.0
100517,2023,71104.0
884614,1998,2074.6
884614,1999,2135.9
884614,2000,2278.8
884614,2001,2550.2
884614,2002,2614.4
884614,2003,2781.7
884614,2004,4235.4
884614,2005,4571.5
884614,2006,5080.5
884614,2007,5502.7
884614,2008,5685.0
884614,2009,6042.6
884614,2010,6374.3
884614,2011,6663.3
884614,2012,9709.7
884614,2013,10008.8
884614,2014,10093.0
884614,2015,10546.6
884614,2016,10847.2
884614,2017,11582.2
884614,2018,11980.9
884614,2019,13346.6
884614,2020,13985.0
884614,2021,16723.0
884614,2022,17575.0
884614,2023,15401.0
102379,1998,451.704
102379,1999,1437.487
102379,2000,1427.134
102379,2001,1463.376
102379,2002,2229.092
102379,2003,2167.612
102379,2004,2268.75
102379,2005,2469.448
102379,2006,2581.029
102379,2007,6929.965
102379,2008,7001.152
102379,2009,6904.416
102379,2010,7351.355
102379,2011,6862.6
102379,2012,9261.0
102379,2013,8718.0
757011,1998,2357.0
757011,1999,2773.0
757011,2000,3214.0
757011,2001,3464.0
757011,2002,3617.0
757011,2003,3799.0
757011,2004,4278.0
757011,2005,6142.0
757011,2006,5365.0
757011,2007,4621.0
757011,2008,4719.0
757011,2009,4097.0
757011,2010,4087.0
757011,2011,3719.0
757011,2012,3723.0
757011,2013,4121.0
757011,2014,3994.0
757011,2015,4736.0
757011,2016,3869.0
757011,2017,3851.0
757011,2018,3842.0
100726,1998,1338.804
100726,1999,1365.84
100726,2000,1354.764
100726,2001,1137.319
100726,2002,1003.697
100726,2003,988.136
100726,2004,872.535
100726,2005,845.375
100726,2006,732.637
100726,2007,660.93
100726,2008,591.531
100726,2009,476.932
100726,2010,504.465
100726,2011,537.376
100726,2012,482.233
100726,2013,455.466
100726,2014,469.067
100726,2015,476.372
100726,2016,526.863
100726,2017,571.503
100726,2018,601.807
100726,2019,592.151
100726,2020,474.162
100726,2021,555.368
100726,2022,588.718
100726,2023,538.819
100726,2024,469.244
1002910,1998,8847.439
1002910,1999,9177.615
1002910,2000,9714.43
1002910,2001,10400.575
1002910,2002,11499.0
1002910,2003,14233.0
1002910,2004,17434.0
1002910,2005,18162.0
1002910,2006,19578.0
1002910,2007,20728.0
1002910,2008,22657.0
1002910,2009,23790.0
1002910,2010,23515.0
1002910,2011,23645.0
1002910,2012,21835.0
1002910,2013,21042.0
1002910,2014,22676.0
1002910,2015,23640.0
1002910,2016,24699.0
1002910,2017,25945.0
1002910,2018,27215.0
1002910,2019,28933.0
1002910,2020,32030.0
1002910,2021,35735.0
1002910,2022,37904.0
1002910,2023,40830.0
100885,1998,29374.0
100885,1999,29888.0
100885,2000,30499.0
100885,2001,31551.0
100885,2002,32764.0
100885,2003,33460.0
100885,2004,34589.0
100885,2005,35620.0
100885,2006,36515.0
100885,2007,38033.0
100885,2008,39722.0
100885,2009,42410.0
100885,2010,43088.0
100885,2011,45096.0
100885,2012,47153.0
100885,2013,49731.0
100885,2014,52716.0
100885,2015,54600.0
100885,2016,55718.0
100885,2017,57806.0
100885,2018,59147.0
100885,2019,61673.0
100885,2020,62398.0
100885,2021,63525.0
100885,2022,65449.0
100885,2023,67132.0
100893,1998,31691.953
100893,1998,31691.953
100893,1999,33280.353
100893,1999,33280.353
100893,2000,34720.718
100893,2000,34720.718
100893,2001,33197.604
100893,2001,33197.604
100893,2002,34144.363
100893,2002,34144.363
100893,2003,31910.729
100893,2003,31910.729
74208,1998,3755.388
74208,1998,3755.388
74208,1999,3688.317
74208,1999,3688.317
74208,2000,3453.957
74208,2000,3453.957
74208,2001,3348.091
74208,2001,3348.091
74208,2002,3276.136
74208,2002,3276.136
74208,2003,3543.643
74208,2003,3543.643
74208,2004,4332.001
74208,2004,4332.001
74208,2005,4541.593
74208,2005,4541.593
74208,2006,4675.875
74208,2006,4675.875
74208,2007,4801.121
74208,2007,4801.121
74208,2008,5144.295
74208,2008,5144.295
74208,2009,5132.617
74208,2009,5132.617
74208,2010,5529.54
74208,2010,5529.54
74208,2011,6721.354
74208,2011,6721.354
74208,2012,6888.509
74208,2012,6888.509
74208,2013,6807.722
74208,2013,6807.722
74208,2014,6846.534
74208,2014,6846.534
74208,2015,7663.844
74208,2015,7663.844
74208,2016,7679.584
74208,2016,7679.584
74208,2017,7733.273
74208,2017,7733.273
74208,2018,7711.728
74208,2018,7711.728
74208,2019,9636.472
74208,2019,9636.472
74208,2020,9637.533
74208,2020,9637.533
74208,2021,10775.22
74208,2021,10775.22
74208,2022,11038.47
74208,2022,11038.47
74208,2023,11373.242
74208,2023,11373.242
731766,1998,9701.0
731766,1999,10273.0
731766,1999,10273.0
731766,2000,11053.0
731766,2000,11053.0
731766,2001,12486.0
731766,2001,12486.0
731766,2002,14164.0
731766,2002,14164.0
731766,2003,17634.0
731766,2003,17634.0
731766,2004,27879.0
731766,2004,27879.0
731766,2005,41374.0
731766,2005,41374.0
731766,2006,48320.0
731766,2006,48320.0
731766,2007,50899.0
731766,2007,50899.0
731766,2008,55815.0
731766,2008,55815.0
731766,2009,59045.0
731766,2009,59045.0
731766,2010,63063.0
731766,2010,63063.0
731766,2011,67889.0
731766,2011,67889.0
731766,2012,80885.0
731766,2012,80885.0
731766,2013,81882.0
731766,2013,81882.0
731766,2014,86382.0
731766,2014,86382.0
731766,2015,111383.0
731766,2015,111383.0
731766,2016,122810.0
731766,2016,122810.0
731766,2017,139058.0
731766,2017,139058.0
731766,2018,152221.0
731766,2018,152221.0
731766,2019,173889.0
731766,2019,173889.0
731766,2020,197289.0
731766,2020,197289.0
731766,2021,212206.0
731766,2021,212206.0
731766,2022,245705.0
731766,2022,245705.0
731766,2023,273720.0
731766,2023,273720.0
101320,1998,33101.314
101320,1998,33101.314
101320,1999,36378.975
101320,1999,36378.975
101320,2000,39635.778
101320,2000,39635.778
101382,1998,7648.098
101382,1998,7648.098
101382,1999,8131.321
101382,1999,8131.321
101382,2000,7866.883
101382,2000,7866.883
101382,2001,8730.932
101382,2001,8730.932
101382,2002,8035.559
101382,2002,8035.559
101382,2003,7748.981
101382,2003,7748.981
101382,2004,7805.006
101382,2004,7805.006
101382,2005,8247.789
101382,2005,8247.789
101382,2006,8917.765
101382,2006,8917.765
101382,2007,9342.959
101382,2007,9342.959
101382,2008,10976.596
101382,2008,10976.596
101382,2009,11663.355
101382,2009,11663.355
101382,2010,12404.932
101382,2010,12404.932
101382,2011,13541.398
101382,2011,13541.398
101382,2012,14927.196
101382,2012,14927.196
101382,2013,16911.852
101382,2013,16911.852
101382,2014,17500.96
101382,2014,17500.96
101382,2015,19094.245
101382,2015,19094.245
101382,2016,20682.532
101382,2016,20682.532
101382,2017,21771.583
101382,2017,21771.583
101382,2018,23351.119
101382,2018,23351.119
101382,2019,26561.355
101382,2019,26561.355
101382,2020,33127.504
101382,2020,33127.504
101382,2021,42693.484
101382,2021,42693.484
101382,2022,38512.461
101382,2022,38512.461
101382,2023,44011.674
101382,2023,44011.674
1090727,1998,17067.0
1090727,1999,23043.0
1090727,2000,21662.0
1090727,2001,24636.0
1090727,2002,26357.0
1090727,2003,28909.0
1090727,2004,33026.0
1090727,2005,35222.0
1090727,2006,33210.0
1090727,2007,39042.0
1090727,2008,31879.0
1090727,2009,31883.0
1090727,2010,33597.0
1090727,2011,34701.0
1090727,2012,38863.0
1090727,2013,36212.0
1090727,2014,35471.0
1090727,2015,38311.0
1090727,2016,40377.0
1090727,2017,45403.0
1090727,2018,50016.0
1090727,2019,57857.0
1090727,2020,62408.0
1090727,2021,69405.0
1090727,2022,71124.0
1090727,2023,70857.0
811669,1998,913.319
811669,1999,1015.648
811669,2000,1646.399
811669,2001,2011.702
811669,2002,2765.275
811669,2003,1726.494
811669,2004,1659.483
811669,2005,1366.983
811669,2006,1440.348
811669,2007,1487.078
101829,1998,18375.0
101829,1999,24366.0
101829,2000,25364.0
101829,2001,26969.0
101829,2002,29090.0
101829,2003,34648.0
101829,2004,40035.0
101829,2005,45925.0
101829,2006,47141.0
101829,2007,54575.0
101829,2008,56469.0
101829,2009,55762.0
101829,2010,58493.0
101829,2011,61452.0
101829,2012,89409.0
101829,2013,90594.0
